Respondent,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data scientist,Database administrator,Desktop applications developer,Developer with stats/math background,DevOps,Embedded developer,Graphic designer,Graphics programming,Machine learning specialist,Mobile developer,Quality assurance engineer,Systems administrator,Web developer
759,United States,118500,2,TRUE,TRUE,1e4,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
771,United States,178e3,16,FALSE,FALSE,1e4,Remote,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
775,United States,111e3,8,FALSE,TRUE,1e4,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
779,United States,51e3,20,FALSE,FALSE,10,Remote,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
787,Germany,63440.8602150538,6,FALSE,TRUE,20,Remote,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
795,United States,9e4,1,FALSE,TRUE,1e3,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
808,United States,9e4,5,FALSE,TRUE,1e3,Not remote,10,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
810,United States,1e5,13,FALSE,FALSE,20,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
811,Canada,90909.0909090909,20,FALSE,TRUE,100,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
819,United States,94e3,5,TRUE,FALSE,1e4,Not remote,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
823,United States,9e4,19,TRUE,TRUE,100,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
828,Canada,68181.8181818182,3,FALSE,TRUE,20,Not remote,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
832,United States,15e4,9,TRUE,TRUE,500,Not remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
854,United Kingdom,6e4,7,FALSE,TRUE,10,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
856,Canada,41893.9393939394,3,FALSE,TRUE,20,Not remote,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
860,United States,135e3,9,TRUE,TRUE,100,Not remote,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
862,United States,143e3,5,TRUE,TRUE,100,Not remote,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
868,United States,143e3,7,TRUE,TRUE,100,Not remote,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
870,United States,85e3,5,FALSE,TRUE,1e4,Not remote,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
878,Canada,27272.7272727273,1,FALSE,TRUE,20,Not remote,7,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
884,Canada,83333.3333333333,14,FALSE,TRUE,1e3,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
885,Germany,26881.7204301075,8,FALSE,FALSE,10,Not remote,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
900,United States,137e3,9,FALSE,FALSE,1e4,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
907,United States,66e3,4,FALSE,TRUE,5e3,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
910,United States,133e3,5,FALSE,TRUE,1e4,Not remote,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
918,Canada,63636.3636363636,4,TRUE,TRUE,100,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
921,United Kingdom,31250,7,FALSE,TRUE,1,Not remote,4,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
928,Germany,64516.1290322581,16,FALSE,TRUE,100,Not remote,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
930,United States,111500,19,TRUE,TRUE,100,Not remote,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
931,United Kingdom,43350,4,FALSE,FALSE,20,Not remote,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
956,United States,15e4,6,FALSE,TRUE,100,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
962,United Kingdom,63750,11,FALSE,TRUE,20,Not remote,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
973,United States,9e4,4,FALSE,TRUE,20,Not remote,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
979,United Kingdom,57500,10,FALSE,FALSE,5e3,Not remote,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
980,United States,147e3,20,FALSE,TRUE,10,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
981,Canada,37878.7878787879,3,TRUE,TRUE,10,Not remote,7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
982,Canada,31818.1818181818,1,FALSE,TRUE,10,Not remote,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
987,United States,16e4,20,FALSE,TRUE,20,Not remote,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
992,United States,88888,7,FALSE,TRUE,100,Not remote,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1005,United States,97e3,17,FALSE,TRUE,100,Not remote,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1006,United States,95e3,4,FALSE,TRUE,20,Not remote,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1015,United States,54e3,1,FALSE,TRUE,5e3,Not remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1017,United States,119e3,8,FALSE,TRUE,10,Remote,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1022,United States,135e3,5,FALSE,TRUE,1e4,Not remote,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1023,United States,82e3,3,FALSE,TRUE,100,Not remote,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1024,United States,47e3,1,FALSE,TRUE,1e4,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1033,United States,133e3,20,TRUE,TRUE,100,Remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1035,United States,4e4,1,FALSE,FALSE,500,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1040,Germany,86021.5053763441,13,TRUE,TRUE,100,Not remote,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1044,United States,84e3,15,TRUE,TRUE,20,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1055,United States,55e3,1,TRUE,FALSE,1e3,Not remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1058,United Kingdom,87500,12,FALSE,TRUE,20,Not remote,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1063,United States,115e3,4,TRUE,FALSE,10,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1071,Canada,75e3,17,TRUE,TRUE,20,Not remote,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1073,United Kingdom,37500,4,TRUE,TRUE,100,Not remote,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1087,Germany,69892.4731182796,15,FALSE,FALSE,1e4,Not remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1105,United States,85e3,12,FALSE,TRUE,1e4,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1116,United States,17e4,20,FALSE,TRUE,1e3,Not remote,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1117,United States,15e4,20,TRUE,TRUE,500,Not remote,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1118,United States,13e4,4,FALSE,TRUE,100,Not remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1119,United States,11e4,13,FALSE,TRUE,500,Not remote,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1122,United States,65e3,3,FALSE,TRUE,1e4,Not remote,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1125,United Kingdom,57500,17,FALSE,TRUE,1e4,Not remote,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1126,Germany,77419.3548387097,20,TRUE,FALSE,100,Not remote,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1130,United States,135e3,13,FALSE,TRUE,100,Not remote,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
1142,Canada,58522.7272727273,6,TRUE,TRUE,100,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1146,United States,174e3,8,FALSE,TRUE,100,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1148,United States,88e3,10,TRUE,TRUE,100,Not remote,7,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1150,United States,125e3,9,FALSE,TRUE,20,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1151,United States,139e3,11,TRUE,TRUE,10,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1154,United States,4e4,1,FALSE,TRUE,20,Not remote,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1162,United States,78e3,5,FALSE,FALSE,500,Not remote,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1166,United States,95e3,3,TRUE,TRUE,20,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1170,United States,8e4,13,FALSE,TRUE,100,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1176,United States,73736,16,FALSE,TRUE,20,Not remote,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1177,United States,54e3,3,FALSE,TRUE,20,Not remote,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1186,United Kingdom,59375,8,FALSE,FALSE,20,Not remote,8,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1187,United Kingdom,50062.5,3,FALSE,TRUE,500,Not remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1190,India,10277.4922918808,1,TRUE,TRUE,10,Not remote,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1191,United States,13e4,7,TRUE,FALSE,1e4,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1207,United States,11e4,14,FALSE,TRUE,100,Remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1211,India,16150.3450300984,3,FALSE,FALSE,1,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1213,United States,145e3,20,TRUE,TRUE,1e4,Not remote,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1215,United Kingdom,51250,20,FALSE,FALSE,20,Not remote,6,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1216,Canada,54545.4545454545,7,FALSE,TRUE,20,Not remote,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1226,United Kingdom,55e3,1,TRUE,TRUE,100,Not remote,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1249,United States,62e3,2,FALSE,TRUE,1,Not remote,10,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1250,United Kingdom,156250,20,FALSE,TRUE,1e4,Not remote,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1264,United Kingdom,36375,2,FALSE,TRUE,1e3,Not remote,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1266,United States,15e4,12,TRUE,TRUE,20,Not remote,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1270,Canada,43939.3939393939,20,FALSE,TRUE,20,Not remote,8,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
1271,United States,91e3,11,FALSE,TRUE,500,Not remote,6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1272,United States,59e3,3,FALSE,FALSE,500,Not remote,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1281,United States,75e3,4,TRUE,TRUE,1e3,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1282,United Kingdom,43750,9,TRUE,TRUE,1e3,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1289,Canada,58333.3333333333,6,TRUE,TRUE,100,Not remote,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1304,Canada,75757.5757575758,2,FALSE,TRUE,20,Not remote,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1307,United States,13e4,12,FALSE,TRUE,10,Not remote,8,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1316,United Kingdom,63750,8,TRUE,FALSE,100,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1317,United Kingdom,75e3,9,TRUE,TRUE,100,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1322,Germany,54838.7096774193,16,FALSE,TRUE,1,Not remote,6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1324,United States,16e4,18,TRUE,FALSE,20,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1327,United States,15e4,10,TRUE,TRUE,1e4,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1328,United Kingdom,46875,3,FALSE,TRUE,100,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1330,United States,85e3,9,TRUE,TRUE,1,Not remote,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1331,United States,95e3,20,TRUE,TRUE,1e4,Not remote,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1337,United States,128e3,19,FALSE,TRUE,1e4,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1351,United Kingdom,52500,7,TRUE,TRUE,500,Not remote,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1353,United States,19e4,10,FALSE,TRUE,20,Not remote,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1356,United States,13e4,20,FALSE,TRUE,20,Remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1358,United States,13e4,20,TRUE,TRUE,5e3,Not remote,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1360,United States,64e3,3,FALSE,FALSE,10,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1365,United States,72500,1,TRUE,FALSE,20,Not remote,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1367,United States,125e3,7,FALSE,TRUE,1e4,Not remote,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1382,United Kingdom,54375,15,TRUE,TRUE,20,Remote,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1383,United States,3e4,3,TRUE,TRUE,500,Not remote,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1393,Germany,45161.2903225806,2,FALSE,TRUE,10,Not remote,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1394,United States,8e4,14,TRUE,FALSE,100,Not remote,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1398,Canada,43181.8181818182,3,FALSE,TRUE,1e3,Not remote,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1401,United States,104200,12,FALSE,TRUE,1e4,Not remote,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1403,Germany,14193.5483870968,3,FALSE,FALSE,100,Not remote,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1410,United Kingdom,51250,5,FALSE,FALSE,1e4,Not remote,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1412,Canada,5e4,10,FALSE,TRUE,20,Not remote,6,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1414,United States,54e3,1,TRUE,TRUE,100,Not remote,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1425,United States,11e4,13,TRUE,FALSE,20,Remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1431,United States,15e4,10,TRUE,TRUE,100,Not remote,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1435,United States,109e3,1,FALSE,TRUE,1e4,Not remote,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1447,United States,76e3,7,FALSE,TRUE,1e4,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1449,United States,42e3,13,TRUE,TRUE,5e3,Not remote,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
1457,United States,8e4,8,FALSE,TRUE,20,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1469,United States,96e3,8,TRUE,TRUE,5e3,Not remote,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1471,Germany,64516.1290322581,16,FALSE,TRUE,1e4,Not remote,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1477,United States,85e3,2,FALSE,TRUE,10,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1481,United States,16e4,20,FALSE,TRUE,1e3,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1495,United States,96e3,9,TRUE,TRUE,1e4,Not remote,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1506,United Kingdom,56250,7,FALSE,TRUE,100,Not remote,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1511,United States,8e4,2,TRUE,TRUE,1e4,Not remote,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1514,United Kingdom,55e3,8,FALSE,TRUE,100,Not remote,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1522,United States,82500,2,FALSE,TRUE,100,Not remote,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1524,United Kingdom,1e5,20,TRUE,TRUE,1,Not remote,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1529,United States,9e4,5,TRUE,TRUE,10,Not remote,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
